x_col,y_col
0,42.91490614398805
1,43.092359103375486
2,43.80799599600913
3,46.4232269158963
4,43.994836761237885
5,35.75109740051632
6,41.75275464201491
7,33.60297654196203
8,45.230401641681986
9,40.36597360856081
10,39.601311073041884
11,34.73026101730437
12,37.2898069904644
13,18.68777813606352
14,35.86136025774637
15,37.043491365509446
16,27.567676707197897
17,46.05466625330386
18,46.61460168135799
19,35.11992565911894
20,35.02882266857992
21,43.961364725899344
22,46.96187634456476
23,37.587638864701596
24,48.906754894236634
25,40.959598724746826
26,31.355166308830864
27,33.72236069064768
28,38.75004246041363
29,52.943772163037906
30,38.87194486903844
31,39.25818490705737
32,39.15407199074631
33,37.28878287468147
34,32.747797552226245
35,50.30117550681026
36,42.26453090133827
37,50.21680896898311
38,42.86289582713091
39,55.92912728558095
40,37.02713331739249
41,32.73570438564678
42,44.40620443623333
43,43.573481216918125
44,43.91269822823004
45,35.792516680334074
46,30.143334311005287
47,52.97268705462247
48,49.12243366553872
49,35.602272339748495
50,42.27466018029905
51,45.68318516355883
52,32.6090676441407
53,36.0743014976859
54,35.559681733314015
55,47.46818748949865
56,42.07875435712271
57,46.206669261808656
58,32.84090462086728
59,33.60344640374751
60,40.06813512489326
61,34.211643076369256
62,41.69645315804783
63,41.740015271816304
64,43.285740838248316
65,31.914756055646514
66,32.77873204846559
67,36.23411217884967
68,34.62548592548552
69,50.42954479423629
70,38.47426448226482
71,36.61202266100291
72,38.10572313069518
73,38.25996391895975
74,50.73190144126798
75,33.612531970116976
76,43.61862463983556
77,34.24832612190266
78,45.66663608972919
79,45.142007790911464
80,41.45335356880701
81,45.29377472864951
82,35.53592846160671
83,51.28778432065529
84,40.34773590065693
85,32.94071642691
86,42.564994021628294
87,32.75820067019312
88,38.899265172628404
89,45.63725631783732
90,36.053370977051095
91,39.98550259691086
92,39.33497454284154
93,34.321306568991815
94,44.46354047900125
95,39.43953301628849
96,40.21403314128057
97,37.51916891693843
98,35.92343770954241
99,45.51592972844808
100,42.50651356814415
101,39.20624011288292
102,44.74452008240001
103,30.69709693242307
104,46.516744437393896
105,21.15976006040087
106,41.19775810172421
107,35.199461793576845
108,39.99370492716136
109,23.690576217618492
110,56.025165597425655
111,38.498064634853904
112,50.82000090865185
113,27.110401613161216
114,34.03427985634943
115,29.17781611042866
116,42.2121273298459
117,34.10638029334273
118,34.69127312681003
119,37.068962908527936
120,32.18836559021989
121,36.14903331060713
122,35.40214216653207
123,29.57707770701364
124,46.97256220988305
125,30.23494609190734
126,30.460929028097627
127,32.12823433230073
128,37.55918241999533
129,39.36026507874745
130,38.74652837548931
131,39.883879349634526
132,38.48061305143821
133,46.035770658209266
134,43.2678147245159
135,43.635445305527966
136,40.32993317052374
137,33.50397408753731
138,44.15681961240908
139,37.57590236910302
140,44.768449331595995
141,45.44470519074711
142,39.11463745560627
143,52.66091095722943
144,44.21304673196084
145,41.48984856109921
146,41.07207823458978
147,52.47356474241728
148,23.196193015665948
149,28.394781382322517
150,35.49275378205433
