0,49.48205092013316
1,50.81554176170533
2,54.08925329487834
3,58.1149933097568
4,50.19097045853472
5,39.09859407345852
6,48.44965533750134
7,50.96412457675786
8,50.22436966564502
9,45.473316670022314
10,47.69908285429543
11,46.032551862064636
12,45.16352741808282
13,53.349941770833794
14,40.161856413007506
15,53.09087308979028
16,55.27764798542289
17,53.9921378782904
18,50.37670268044856
19,57.56098105206088
20,56.167450583672675
21,51.04177127237966
22,51.20257881541149
23,46.759662218006355
24,52.40656893801595
25,50.64288610727866
26,41.87641410337523
27,58.02298720911776
28,56.39645809521311
29,54.64578375484565
30,51.89861186106649
31,56.1724616052715
32,52.849396389492
33,52.15038918484775
34,54.92541677365526
35,54.515322063484085
36,47.213660004726144
37,54.62146339957964
38,55.35368279718612
39,42.64012098848353
40,47.76318471377357
41,51.50791661678436
42,58.62642906068617
43,46.52084377725855
44,53.175416471074676
45,50.48975013891398
46,52.798314117637624
47,57.61752017776809
48,50.79607637977562
49,55.02882216336114
50,54.13338952223285
51,44.24811323381851
52,46.039795830704236
53,54.00614241299423
54,53.46221480190105
55,48.92182981780637
56,54.03237816093547
57,57.68018885271469
58,44.62971969125383
59,52.199181338672275
60,58.22913638814564
61,44.297679708935796
62,46.64268030004312
63,49.570746928562045
64,48.56342229308357
65,44.96537849015178
66,51.68808556376502
67,36.18093432620847
68,48.139193010777845
69,51.33371278920293
70,49.18819663528185
71,56.31511014908185
72,48.90824119655575
73,46.788777969612354
74,50.252037317372526
75,49.30091049517876
76,51.8226970260239
77,46.30404664853701
78,51.91968361579097
79,49.58238608830374
80,60.72900514531763
81,51.81613118962644
82,44.320505139835504
83,49.212055245955874
84,47.3243624286805
85,54.43203504547843
86,54.44789834669308
87,56.10283108240015
88,47.3847493667157
89,42.90006295033005
90,47.591320462903596
91,49.78247589048111
92,49.108868938059494
93,51.84314059626039
94,48.36110611103699
95,47.11734709591717
96,55.53766781089328
97,53.29554386693339
98,58.514462798259416
99,57.060761253052604
100,37.11681200269274
101,90.43920905577244
102,21.878152651820983
103,23.104876607775836
104,54.51000819985294
105,7.919080822939087
106,64.6814078500771
107,34.26896013183537
108,53.464740711778084
109,3.849886052538615
110,48.075996359615495
111,77.83107669835027
112,51.65163111951494
113,51.186151142045425
114,77.54649001334153
115,41.07669410321593
116,46.867580608601045
117,78.05319479465074
118,53.56976104980575
119,53.34402492930946
120,81.81038398096268
121,59.6762655036224
122,44.499828148606035
123,50.45727100404073
124,58.73108151668558
125,23.01061226327314
126,62.990177328153464
127,89.4118777284296
128,72.57586187668804
129,41.76840428904883
130,61.6992573735435
131,34.09846322228107
132,32.744641074610556
133,26.813807988007536
134,46.91650028469876
135,51.79887229659309
136,44.684968354742544
137,44.155120913317084
138,26.186797280318448
139,0.9472132805524538
140,59.02394334864413
141,19.96459539163094
142,19.247216305285285
143,68.60707717567593
144,34.59154460677105
145,26.75552042391212
146,36.34173159834964
147,45.40392344380266
148,27.78158492440503
149,76.20933951268364
150,56.44953738266117
151,8.901362861561921
152,49.45653300822761
153,40.51488381261581
154,59.3211817718894
155,65.01193863069211
156,42.475884370489986
157,33.07727880992415
158,42.986875307142626
159,39.47312358088989
160,53.13703544836961
161,52.33829779444504
162,43.7163207468584
163,49.30207219998719
164,42.80449794089201
165,33.74605254517644
166,2.562962153480477
167,51.13258388590939
168,53.66422587875
169,43.72547460872508
170,45.51680711009658
171,51.48640110758884
172,59.241461153427174
173,21.878333097711167
174,70.9971953379071
175,78.90233613087972
176,1.7491476818377265
177,50.721403424598556
178,92.33644251652913
179,98.14939623860845
180,29.34668279517075
181,61.47240729067417
182,54.17438034557865
183,54.268946455887736
184,27.12398956181848
185,23.858811008465313
186,47.759782338930215
187,99.98573561682676
188,63.77528413491168
189,55.478379021226786
190,60.15836648041859
191,43.71299376281009
192,57.135549727764264
193,39.59132883385189
194,100.13071590584423
195,83.5557392513306
196,-1.9628529950551084
197,37.550693110062994
198,56.5783618297303
199,15.515343860888663
200,55.257113136130265
201,51.705366917802394
202,48.16410298560845
203,48.78118128188356
204,45.32264119565121
205,44.11149637126872
206,48.932184836490585
207,50.79219387669828
208,56.00289136474391
209,47.06468713229144
210,49.129525545109125
211,45.434182004345175
212,47.7096098870322
213,52.87976823026703
214,48.493866108272975
215,45.63265613831793
216,61.550359297202036
217,52.06140943832497
218,44.71562353452886
219,50.244494791133704
220,40.09304855250828
221,57.37014115982728
222,52.359629055891304
223,40.69192119883991
224,49.97272994201109
225,55.14328388608534
226,44.092156062334944
227,54.99569783759819
228,47.912468265431514
229,54.97825495536665
230,57.56041109277168
231,55.557973238823045
232,49.19510596680668
233,58.29037322508471
234,51.503466555019116
235,53.24377990555673
236,46.43320886275188
237,46.63350139336473
238,52.929995147982126
239,54.065683215292665
240,36.708976396087856
241,45.70433544009219
242,49.22767059860566
243,45.78909970301461
244,42.76133257235991
245,55.98931811038454
246,50.79790212719643
247,52.31629398000874
248,49.106716616653614
249,44.86850459283766
250,43.948640207294766
251,48.66553890371615
252,49.06872776173502
253,43.529496342102526
254,36.71644060261325
255,44.206373490789
256,50.287785032184836
257,49.23500632556118
258,53.06375210513388
259,65.67636642254429
260,39.63424393324753
261,46.1385147092232
262,51.46131582115966
263,58.3953855954555
264,46.0257294498677
265,46.447036057094714
266,46.265848481400354
267,44.90474752792764
268,55.31974738897715
269,48.85002662735374
270,48.71974092394889
271,48.99933330361649
272,55.70148759789491
273,46.200675484196026
274,44.88988224975776
275,58.0923839154637
276,54.648418034777954
277,41.98568513675482
278,49.69884145926908
279,47.79475965098572
280,56.45495023500796
281,43.449967117797996
282,55.261670542914295
283,51.34957462622677
284,54.9447143469851
285,53.0138837652107
286,51.720156564715836
287,49.875376170054686
288,49.29887209725391
289,51.56471636463401
290,52.180050914690455
291,47.77593173332903
292,58.01296262579285
293,44.80812498288997
294,42.61972966267322
295,46.919267844427075
296,51.40095252485632
297,40.67883516211371
298,52.695526244165464
299,52.943979709909065
300,115.89267615811949
301,71.90335400802883
302,56.527597803789895
303,36.41351909764992
304,49.24007596765159
305,51.55206348019765
306,30.85034486803193
307,97.11528961535122
308,12.288497375246507
309,32.238027724796105
310,4.365737639169389
311,78.97624915562253
312,78.61423790641898
313,74.8008570308502
314,47.25251390874956
315,32.91524177967319
316,58.01617476844835
317,34.85979071950291
318,80.69093860427343
319,66.18221561829262
320,54.412902669227975
321,85.64907832858921
322,37.82435101349576
323,65.71440081188891
324,29.367992641140393
325,34.752750544387524
326,92.32655121450432
327,84.0087419645503
328,44.56351722082409
329,4.564504386879136
330,101.90904128992199
331,58.273281015909674
332,71.11459744011528
333,63.95912394140415
334,71.10125779774256
335,28.17879936520357
336,57.55601004580444
337,79.45253927044297
338,5.290614190240632
339,-3.951095888047277
340,64.42031520427844
341,58.22268226269678
342,66.99275404244995
343,16.190315380802993
344,53.165778842733225
345,28.283707960091586
346,57.12188983016599
347,35.20936859169897
348,20.955863238327126
349,16.710427943974437
350,48.57720035066287
351,58.750366764995206
352,29.164639923157974
353,38.22478244695595
354,50.9946726077098
355,43.287609272220465
356,48.83801822523918
357,41.216610563107125
358,69.99298698045631
