x_col,y_col
0,42.49694130060517
1,37.98815516556618
2,39.91248507861619
3,39.31754007737771
4,41.10596329896114
5,34.77464316693768
6,27.025285825400985
7,44.94015766732555
8,42.029409733136745
9,44.80303357626464
10,47.19563291370425
11,47.50982780829009
12,42.737266917150706
13,47.0305087898298
14,34.071774766100134
15,47.098321985979695
16,38.268731206309475
17,40.399228214326335
18,40.308584577917394
19,35.83161487530169
20,34.56718218961533
21,37.43840548845085
22,38.63202437557805
23,43.6996132356084
24,40.70258949941494
25,38.23013646061515
26,44.56547293214001
27,36.09418123306663
28,48.970567313978776
29,43.44498104268929
30,43.33419649395118
31,34.747293976822355
32,35.56840301549932
33,45.281915697973055
34,37.74060854387861
35,42.18604496645758
36,36.96688575242014
37,39.825681634593884
38,43.293382932939586
39,39.902164390540264
40,32.36359947658746
41,36.301828499280106
42,35.0802359211355
43,43.06850635031923
44,40.54074663044644
45,38.782885193094714
46,43.34385208734844
47,29.650149686001704
48,38.51936937145521
49,35.84426135431592
50,41.71090511948852
51,31.98059107462119
52,37.94800230129117
53,33.10711302402741
54,44.19218205805912
55,37.72304551198421
56,43.922414672147255
57,41.82928703873147
58,51.68495649827952
59,35.073118012869315
60,33.60015752067634
61,38.31967207972129
62,40.46255874240204
63,35.59714734799902
64,39.61620496001681
65,37.54962976665037
66,24.83295730653029
67,39.2117344508241
68,47.801054915039074
69,46.464202915043444
70,37.54030846584911
71,47.14074217667556
72,29.77266209384311
73,34.37186570884588
74,36.4708864655386
75,30.36165909947155
76,43.4448146306002
77,38.76921167513189
78,38.745339327443936
79,35.646847891444686
80,37.81541529104847
81,40.12504102724495
82,24.30652631559454
83,41.77114791867431
84,41.37238795306812
85,39.6636395370104
86,39.861206736608274
87,51.44838943711348
88,40.15941282995081
89,42.02573608310578
90,40.87275504372549
91,32.3208855087118
92,43.38792952309849
93,44.58719742400076
94,32.31096914334425
95,41.992952952676
96,42.41693058094961
97,41.67736191875471
98,35.30529994714357
99,28.897148376552877
100,40.71957914955182
101,39.45047576865561
102,36.08797084865653
103,45.88684984564101
104,39.27567564263553
105,37.26267163337248
106,44.422975539618484
107,45.52844082782173
108,36.956662405394574
109,43.70010637789992
110,35.44405148467702
111,46.86939706073631
112,44.564818143782354
113,31.842091225790085
114,42.55508260666287
115,42.135056328975445
116,48.54403291292197
117,36.77765858027117
118,40.80030389024218
119,37.49182636431419
120,33.779744768027804
121,44.52505860355181
122,44.64109630625515
123,38.37767021513499
124,32.944035843097794
125,40.64664155589574
126,37.656890569384984
127,33.22356316663113
128,43.53546635269533
129,41.39961812736711
130,37.825431488437246
131,37.81351109359939
132,41.82972154853656
133,45.59906149919035
134,36.82920532804859
135,49.41032650282097
136,47.75779380696757
137,36.997430635355514
138,24.651766026398988
139,40.44905694032831
140,35.153254340736005
141,34.05194967941122
142,45.431149754860556
143,42.62583247204339
144,37.297256499253734
145,30.288669408584205
146,40.284515146603695
147,39.848529774036834
148,43.21689873990638
149,38.083651822678924
150,32.396938347553366
151,44.75553537781088
152,36.528819379782675
153,36.42702033314416
154,41.374348606294745
155,51.699396730372236
156,37.50274844507902
157,34.37820883618229
158,35.31387264339063
