Episode No.,Reward
1,3.528104691935328
2,0.8053149167844516
3,1.9674769683114883
4,4.496787898552931
5,3.755117980499955
6,-1.929553259502797
7,1.9301798353512087
8,-0.26771091624536075
9,-0.16643370318707568
10,0.8662015043267897
11,0.338092142821806
12,2.9635525144760053
13,1.5820814508940468
14,0.30835653363572185
15,0.9577334661909214
16,0.7423561554986087
17,3.068166147115292
18,-0.3253080266815167
19,0.7161444042018927
20,-1.6131819776533545
21,-5.005969630668058
22,1.4122476919308262
23,1.8388833988191216
24,-1.369318539662769
25,4.659521249175335
26,-2.7837188479474047
27,0.22153003590302217
28,-0.23935419870153218
29,3.205572430117055
30,3.083732041250715
31,0.4599098528939826
32,0.9113405407545021
33,-1.6155554936600656
34,-3.796576434797689
35,-0.5258072969521352
36,0.48771543995813516
37,2.6405993632556215
38,2.5897781994190074
39,-0.5846346329157145
40,-0.4095859992004761
41,-1.8970859281339851
42,-2.635015372307745
43,-3.202519379149815
44,4.116572292613794
45,-0.7992823613030869
46,-0.6511261009721477
47,-2.2755677177996225
48,1.790004214014055
49,-2.987771692715663
50,-0.18045605797769237
51,-1.540908119887101
52,1.028830498268779
53,-0.761584272537486
54,-2.096237865594559
55,0.21366254602296028
56,1.1316912438111104
57,0.4130624475666158
58,0.8899722983298478
59,-0.9786151844616371
60,-0.4304528290239812
61,-1.044890892551602
62,-0.41407582003077753
63,-1.3162615609885981
64,-3.1375337015130387
65,0.6748842877078257
66,-0.4785293691661987
67,-2.930363690631759
68,1.2605980144018833
69,-1.4745627253661442
70,0.4489252950426229
71,1.8082161278554238
72,0.6130013250651765
73,2.6388373726869614
74,-2.1046151370569404
75,1.174720286055468
76,-0.9945826781302514
77,-1.3615562945633835
78,-0.7726608256784459
79,-0.2330660603543553
80,0.5073701884098859
81,-1.9302596775663128
82,2.2066934779587792
83,1.3413658835613298
84,-2.6574458684040323
85,3.3965463917916194
86,4.216820856311592
87,2.7876021466197316
88,0.07519383272573321
89,-1.701461238620645
90,2.5539479583127185
91,-0.3563088894459092
92,2.89993564531531
93,0.8765959607541807
94,2.4183245776178905
95,1.1827797990492739
96,1.8881938411343713
97,0.501048046242121
98,4.056789492662156
99,0.7438731903077299
100,1.2990282318398985
101,4.266351399113009
102,-2.1904676172343875
103,-2.030918991870957
104,2.4538449214665374
105,-1.8261948050277996
106,4.41229487654911
107,-0.29718495621896457
108,-0.9598561175309804
109,4.38593805836131
110,3.506084088319394
111,4.28517292635369
112,2.3671448221013254
113,-1.162395364508845
114,4.385186411848633
115,0.03405026379780929
116,2.1799702973433654
117,2.474561941348076
118,0.2750383196689167
119,1.8182177465927507
120,2.4394728490836486
121,1.352911068311859
122,-1.5937410751177838
123,1.206537354512722
124,3.2678332995246757
125,-0.7690737132621108
126,0.32579342559528357
127,-0.24024409714264483
128,4.333590963309319
129,1.984653520425511
130,1.459988178932866
131,-0.8897671423899827
132,1.7335638891342895
133,-0.6885993147140921
134,0.7287276231993675
135,-0.6016251500570918
136,2.0279340966436745
137,1.833249640030562
138,0.26847099569469535
139,1.4820824322239807
140,-1.4910535105103164
141,-2.282445178410511
142,1.583853909579779
143,1.0434179978457683
144,1.985134380934928
145,5.486361556928604
146,2.614031481231553
147,-1.0955714435875872
148,2.969106083542441
149,-1.8917408136223022
150,-0.17809470217867285
151,0.6135917968514876
152,4.181760950849489
153,-0.7294336364961197
154,-0.8878005696672637
155,0.5731719588499056
156,-0.5518790649734396
157,3.033349852013794
158,-1.3747845088760615
159,-1.5048582969214146
160,-0.080560581538073
161,-0.19598489338380964
162,4.664144615684776
163,2.7089226219523317
164,0.9901839909211969
165,-1.6307890294595158
166,2.5138084610539195
167,-1.1703476864782993
168,-2.254458685204388
169,3.2161435931054436
170,1.4789697323005444
171,2.691802656062488
172,1.4925408144368975
173,2.5737472324062427
174,-0.4369646779494286
175,-1.1983986748680593
176,2.238276545314129
177,-0.726731319546802
178,-0.494011046649516
179,-0.020975998133796137
180,0.9300478270010086
181,0.19210218649393218
182,-1.8448120777851325
183,-0.3771457965648709
184,-3.531714795297938
185,2.1705549112552953
186,-2.27902280196257
187,-1.278673669555971
188,1.0394236678728839
189,-0.5390319833816865
190,4.031123700264416
191,-1.635618809945947
192,1.489197248249321
193,0.8815303731459689
194,-1.3710904858314297
195,2.0166503307644774
196,0.632004847306479
197,2.523679112228315
198,2.632106817778448
199,5.31657090846237
200,3.668155408823779
201,0.2617363341161131
202,0.5263421548991523
203,3.2094202018752362
204,2.3256289715962106
205,2.300365062396204
206,-2.2088095783706434
207,0.981450761503159
208,-0.4409583080603423
209,1.5999532084875168
210,0.8488037311651293
211,2.870462826686234
212,1.6895419409336592
213,2.6327619348190128
214,0.13226831717917897
215,-0.8187855011354306
216,0.2550081243459783
217,1.046067183078199
218,1.843411981961249
219,5.608726912282794
220,1.0105952076298097
221,-0.8117799899844538
222,0.4131469596523324
223,0.1829190618089217
224,2.0780744586980395
225,-1.9614820176881294
226,1.2516364996517886
227,1.4431260872318814
228,1.5994755837516867
229,-0.05451812652958532
230,0.6692710519791312
231,-1.6980068064639129
232,0.16847574482676697
233,0.07439305956772468
234,1.9972166041740163
235,-1.1422478519426553
236,2.737513715171162
237,4.169087100783917
238,-2.95485153817588
239,2.0426364734573923
240,2.548935582011686
241,-0.07475403910325795
242,0.41057688339360987
243,0.9443598569272991
244,0.6195397533477585
245,0.6020960741069757
246,-2.126885100408728
247,3.53478614186747
248,3.3943606964248776
249,-0.38660450600716545
250,-1.6877241431537828
251,2.292254765406767
252,0.10354957292512301
253,1.5440323392428195
254,0.6264696783610748
255,2.6532045148416437
256,2.6646258000632868
257,-0.1710667441258884
258,-1.4815993979388256
259,-1.8757477817688737
260,2.5158882711657053
261,-1.0775885025667575
262,0.29149780445393003
263,0.11750293620029395
264,1.2099969206122227
265,-2.5524275984916938
266,1.7026897068389824
267,2.3779150609697415
268,1.5119776874406579
269,0.7183616700043968
270,1.5399348459889122
271,2.1482277047816103
272,-4.190049999301945
273,5.271960630102749
274,2.145323159027218
275,0.06531984892733012
276,0.5932307633761731
277,2.3676215684997572
278,1.152930635782652
279,-2.6712299216615984
280,5.524125236670034
281,1.179058699536455
282,3.4454859374830047
283,0.02604131853262781
284,4.487895622643011
285,1.9928293919859794
286,2.6428301832023267
287,-0.6603637179924793
288,3.857434093716837
289,2.8197803434710167
290,4.048836973581442
291,0.19396989521829244
292,0.4930912776298797
293,6.067979409969344
294,-0.6548851307916292
295,1.1982476133448285
296,3.7489302399568656
297,1.6755979502311915
298,2.6510558743580726
299,0.6912509563757399
300,2.235261290646533
301,-1.112903688469133
302,4.8214118742878815
303,1.2738229248443709
304,0.15479510715781442
305,2.852918179265349
306,0.6037129404744187
307,-1.1383639275039767
308,-1.1582814962435755
309,2.9277003207818053
310,1.2260076391590113
311,1.282751896164672
312,3.7106431275040808
313,-0.6934956019119269
314,0.10380100992191554
315,0.8003973973390194
316,1.7638606943857231
317,1.4958151132204223
318,1.01138413107177
319,1.4669062117102953
320,1.3805489633692458
321,0.16095123889801455
322,-0.020825461056549477
323,2.159193731549489
324,-0.16666864983944052
325,-0.694548502180087
326,1.0005780140002387
327,1.3148289839739986
328,6.148610510948053
329,0.23076346468917275
330,3.5316859663906346
331,3.144541684910914
332,-0.722724393855817
333,3.20667197140686
334,-0.7025947637349703
335,-3.6481774592918113
336,2.887806565470437
337,-1.8316131500737587
338,2.587037440463515
339,0.32214722142725716
340,5.014271109331439
341,3.837188815633718
342,0.79839890934893
343,0.33449579504434546
344,-0.712983289036526
345,0.8383267526165376
346,1.164461526882707
347,1.0007859285183596
348,2.048581227896463
349,2.897217012859497
350,2.444483431438093
351,0.22188716968886424
352,-1.1204074300514018
353,4.489239713806703
354,0.38627814855189
355,0.4655898178317319
356,0.7327988931495535
357,-1.9059610825115167
358,0.8292305097708118
359,0.8308673898858949
360,3.0358961146388204
361,3.1970943162164724
362,1.8127222962243439
363,3.673877766330418
364,2.495111485754339
365,1.7888177949967108
366,2.1470388548482715
367,1.4488760311390314
368,1.0454844902849345
369,1.3047169446139075
370,-0.4108381444881686
371,2.411068429134442
372,-0.13106170330730604
373,3.543448546749133
374,1.3662693583299674
375,1.9691769820020517
376,2.862861071313788
377,3.1668169489277362
378,-1.2560582984150201
379,1.4763816665739466
380,3.6555473431134597
381,-1.4960216198626086
382,2.679751469842032
383,-2.6009374397024683
384,-0.1298221681192917
385,1.9974531228822965
386,-1.3882376853919822
387,-0.04082845606637098
388,-1.0084764955752383
389,5.236463883817059
390,2.273650030426613
391,3.0847755752072894
392,1.5098453185216463
393,1.2533325220875622
394,-1.2677518576500997
395,1.3865222942062445
396,0.45221309612872873
397,3.696045868386653
398,4.267402253167132
399,4.923356451050346
400,3.7003033988744596
401,0.8028921461560283
402,-0.22659345186878355
403,3.543527383392182
404,2.7277871550965935
405,-1.5168748811520412
406,2.736166105739563
407,3.6592426652777634
408,2.1530546987152954
409,1.670096678383357
410,0.42990754521933416
411,-0.8428643786247254
412,3.65580141923211
413,1.441977131058643
414,1.59827319756468
415,5.535649394540337
416,3.4442097344704563
417,2.8218580233642845
418,2.3693321312265567
419,5.130198742433636
420,5.534388135784484
421,3.9592202439611563
422,3.269659703847954
423,-2.078995121310179
424,2.3626553496191285
425,1.8599981128147125
426,2.3131189800232628
427,4.016305195947166
428,-3.344140813026977
429,1.0015899144617701
430,2.685023231333668
431,1.2165239293966255
432,-0.6785967047003636
433,3.8981429953957507
434,2.7189603333444214
435,0.2280078808132011
436,2.8048519307838227
437,3.823389445901772
438,2.195803814450907
439,3.791348628764184
440,2.3517398722755183
441,1.4097620566934916
442,-0.1136205107476207
443,2.038359488158985
444,2.6038073982437586
445,3.971887545376882
446,1.995007585277772
447,3.145054234744212
448,0.3059994948847784
449,0.6749657107471903
450,2.02444592439847
451,0.14096809453222248
452,3.8957211972016177
453,3.1864866812394745
454,2.823418051437172
455,2.9480352731341597
456,6.31731464572187
457,1.342499646868689
458,-2.11765404814883
459,2.6888294166952207
460,2.1940224410289635
461,1.265191937981494
462,0.3475708043347656
463,1.4318519794980142
464,2.677908381587958
465,1.3145986219172439
466,7.150139882339822
467,0.4092242600360345
468,0.7489987979369921
469,-2.2370060566267167
470,2.8482033534954194
471,-1.6825782320971698
472,1.2763262568033524
473,1.8088949544812465
474,0.9457805919585889
475,5.847982378611392
476,4.364026306383373
477,5.018511776405532
478,0.6204008867525481
479,4.647427152931527
480,3.38724141664032
481,3.9430519213560915
482,4.464118181617939
483,0.5927145321843041
484,1.5666062821966122
485,4.1454340468593225
486,-2.8859956616974403
487,5.456899189448841
488,3.5415076527676037
489,2.348836103081971
490,2.8862598359667917
491,0.39037445788449743
492,1.7553587953742458
493,4.660814701043208
494,5.0612904693049074
495,7.86269512982963
496,2.327398192191645
497,1.163142091192473
498,1.4567805929725077
499,0.45416527432776066
500,2.339540013070794
501,3.2657148850270366
502,2.4367659639885977
503,4.702944716434107
504,2.0468199224634422
505,1.8253507202053938
506,1.362715571531875
507,-0.7350160271664601
508,-0.6002819232643728
509,0.1819381641271649
510,5.148110668782067
511,4.3407755712824105
512,5.305183658338535
513,-0.10416728358644312
514,-1.3719928539194752
515,1.2501443854344048
516,2.9268954323446312
517,3.577638575622235
518,4.681202837788691
519,3.1588183675170196
520,6.0805970872638575
521,2.1550486641059594
522,0.7791020899690126
523,-0.7521754048862568
524,0.8373188099617157
525,3.1044979481728663
526,0.8478220115453636
527,4.503747953373145
528,5.4599189384275215
529,-2.0989097840505657
530,4.373369127447941
531,-1.828943090820823
532,3.4582636367332302
533,5.1100071549899795
534,2.7949787393398178
535,0.1108886802941913
536,1.5044051181971303
537,2.156977135380879
538,2.320778959272799
539,2.2844753453693563
540,2.475503968334068
541,3.127230124823038
542,0.2881232195862631
543,2.2262313673622716
544,5.7517938678641265
545,1.950981180917685
546,1.8376003409423298
547,4.8866676347312055
548,-2.3830958053354574
549,5.103031229979312
550,1.4814670114424107
551,3.0781321724079236
552,2.947918239395149
553,4.645212266043548
554,2.2300870351820703
555,1.4142254645738697
556,5.370969109054973
557,-1.9480696064795797
558,2.8259468912632717
559,0.09442818264454944
560,1.2721327514396776
561,6.822793390929075
562,2.7160896751410912
563,3.200420422405573
564,-0.7478441832583673
565,1.3621927106134288
566,3.2183973297103954
567,3.5397984145292667
568,4.069056637139393
569,2.857539826237993
570,3.8992929453621645
571,3.7578488537742185
572,-0.8041952934562073
573,2.9342974724231596
574,4.401091344118273
575,4.050046670171909
576,2.1475699088112954
577,1.2690350137241446
578,0.6486646802096212
579,2.628181005820066
580,5.161449288072339
581,-1.0033181739603036
582,1.5855070695939095
583,0.6306861182493622
584,4.485206571633916
585,1.8116727760603186
586,1.9840172129433424
587,2.4963938894296325
588,3.82608003114253
589,2.155516033103667
590,-3.1469915801469077
591,4.03691881227799
592,3.8333814448970402
593,2.521213972940534
594,0.7972232883090964
595,3.673857251065687
596,3.733768596824149
597,2.0402322644012307
598,2.551835588701908
599,1.129986024854348
600,2.638121345778337
601,-0.10055866016396164
602,3.8399381721166765
603,1.1215640484544227
604,3.4915078258176395
605,0.20837619766722204
606,1.845187238513946
607,2.809324220171175
608,-0.286096093385491
609,3.2705997766832247
610,2.2870094046931997
611,-0.43440736511541056
612,0.448820022328424
613,4.270546198767393
614,4.856418501755714
615,2.806489751143136
616,3.88483115483407
617,3.527995157428902
618,3.7445544951085616
619,5.662277045063677
620,0.08131273452455146
621,4.453231495726347
622,2.341292619897465
623,2.66179316259983
624,2.5108120702429755
625,2.3700177978805526
626,0.6729201476870874
627,3.496991429818333
628,6.47719959693085
629,3.0280479905056263
630,3.142544445982954
631,1.7757169571898233
632,2.9203664387169326
633,4.092648883671222
634,2.4248316502444793
635,2.2627089495991686
636,3.981846612079669
637,1.3443084921650894
638,3.6903117860069306
639,4.830962626426034
640,5.915216615312164
641,3.019556017449307
642,5.9405150116666325
643,5.2791408050662465
644,1.2228962514110833
645,0.7844450090169186
646,2.6153952565443843
647,5.288194017492939
648,3.0907495172332258
649,2.0390089170876635
650,6.349810892550368
651,3.8241340085099433
652,-1.385863019028228
653,3.894647285188638
654,4.305407761795001
655,3.721544341645478
656,4.174751733217261
