x_col,y_col
0,37.609522230823636
1,33.13144311284103
2,43.880974489489184
3,35.98709288195293
4,39.14086687773941
5,38.678404134928215
6,40.51659960774467
7,39.449336470828776
8,34.42535271463699
9,34.412577699946695
10,35.16800168523005
11,51.9184471203546
12,34.18209638313594
13,44.61589142881186
14,48.54150454124077
15,43.76498226539585
16,29.946828602528434
17,39.12773977143825
18,39.112605185477086
19,47.5124898707466
20,35.81610976742656
21,37.70555131595946
22,42.713937227329545
23,35.57310731912845
24,51.418835250402665
25,42.08896665967855
26,33.1488001226378
27,40.36153240450599
28,38.4788760580161
29,44.54397441616958
30,46.94039440883438
31,43.142535482794145
32,30.946679241091235
33,40.07704600125304
34,44.73648447678434
35,33.1778473833084
36,33.388351806851915
37,37.14664377296808
38,51.1712497336684
39,36.304760282523766
40,37.78202409922324
41,42.652982605205224
42,36.02091665273107
43,38.621121180132874
44,49.559406272912746
45,44.842403029720614
46,48.59368297325408
47,38.84108622208946
48,45.44640345680712
49,37.79783391783609
50,39.21269244896081
51,33.60496256793602
52,29.78460867990559
53,46.006401883827195
54,37.70603875840005
55,47.50709145317004
56,34.94613157367998
57,37.127099996379165
58,39.332822871663
59,34.23285467920542
60,42.028171831955305
61,45.845091130455714
62,43.71510316051316
63,38.28572084841414
64,50.011699224093334
65,36.567779515852564
66,39.68957341361972
67,34.92257422340384
68,36.99010710688026
69,46.124074720792294
70,32.49801742236109
71,38.12787257337133
72,50.20614427130378
73,39.89288161826564
74,31.57236484016356
75,36.39966577713891
76,51.141797200747554
77,45.76754612913536
78,39.6381314504038
79,38.442964528101456
80,41.74874254947478
81,43.599441225658914
82,38.91509793437932
83,41.59476133865298
84,45.376325083906565
85,36.779665772669695
86,42.46105012691535
87,37.35508914983058
88,32.32318401721023
89,31.88398949993654
90,40.971009145984766
91,39.77105060680393
92,35.961252978952245
93,35.26277315214138
94,41.71055532259201
95,35.867938920897856
96,43.492706753950706
97,44.436483702570065
98,40.77198565159412
99,31.494761042182155
100,43.99248874909135
101,41.69573875454539
102,36.68760863441629
103,41.95184449166623
104,49.74536835945657
105,42.323964611464184
106,45.46764877661992
107,37.481883393368925
108,42.68011188612613
109,41.128669782402646
110,37.63249391836577
111,36.33996722018158
112,32.74333556059267
113,33.987726073913734
114,45.27309347379329
115,33.5207084166898
116,43.395839697978055
117,32.133044969878924
118,39.05163054903457
119,40.65232987133765
120,42.33429727502996
121,35.28880936233677
122,38.38510439257754
123,38.036021116062784
124,37.62373808212496
125,53.28763408106666
126,39.38832227482232
127,44.765402180999665
128,35.79650069534569
129,40.41089298855138
130,48.19162151366081
131,39.17655174531921
132,42.99729944609086
133,41.0693144607824
134,39.04708506623182
135,38.60328261620779
136,34.40010753368248
137,43.66052497011291
138,32.24450905576935
139,42.76477207035629
140,42.321410593836355
141,33.840846212400805
142,32.46005346187974
143,36.581163633192105
144,33.52628588613539
145,40.084873658127975
146,44.829690349931575
147,37.78154198896823
148,34.474990250248545
149,42.57639171715074
150,47.13012843867742
151,45.50798997740499
152,41.919816252982805
153,40.62683790960814
154,47.85766897182629
155,39.918142902371116
156,39.74992154672913
157,39.213386901614534
158,47.45616427586038
159,37.970715245718914
160,45.64675802871078
161,34.597603554663294
162,47.14328897228308
163,38.87887602898083
164,32.86988747697396
165,40.81684559318275
166,37.97010464714615
167,35.864344386975745
168,42.89200948332827
169,46.48362541563045
170,45.3666399612308
171,36.536060290316904
172,37.238312031285375
173,39.667325171525825
174,40.770770176547586
175,40.16259162631279
176,39.45607671600067
177,43.21729777626687
178,40.14676919511532
179,34.52309639110382
180,40.25132172578479
181,38.566937404558644
182,36.25726334421114
183,42.27655753904275
184,37.194832802609085
185,41.30812411346432
186,40.65962626659921
187,32.4144266857017
188,34.12874812505457
189,36.629617826902695
190,36.44512208852198
191,38.0309627093229
192,35.17055794992073
193,45.70928558314716
194,45.03172282544622
195,47.64708908211811
